date,0
1980-01-02,0.9853196958259023
1980-01-03,0.991773213407106
1980-01-04,0.9916484887439924
1980-01-07,0.9954562726794337
1980-01-08,0.996083549672355
1980-01-09,0.9987572637766998
1980-01-10,1.0046148116391995
1980-01-11,1.0074602810902262
1980-01-14,1.0081265158534947
1980-01-15,1.0069489218399443
1980-01-16,1.0089493995461167
1980-01-17,1.0060451482242312
1980-01-18,1.0058374687044802
1980-01-21,1.007989369569872
1980-01-22,1.0040959298057566
1980-01-23,0.9965813395529243
1980-01-24,0.998616384868471
1980-01-25,0.9990952933565344
1980-01-28,0.9988498983950392
1980-01-29,0.9955383988944647
1980-01-30,0.9890352170970694
1980-01-31,0.9844092797671228
1980-02-01,0.982225986316639
1980-02-04,0.9848433209301692
1980-02-05,0.9843661809706821
1980-02-06,0.9849847162724903
1980-02-07,0.9835820452413808
1980-02-08,0.9802194772375827
1980-02-11,0.9824375401507219
1980-02-12,0.9800927935637055
1980-02-13,0.9771464773283596
1980-02-14,0.983528181319793
1980-02-15,0.9899564559474082
1980-02-19,0.9838442239997136
1980-02-20,0.9840033420155009
1980-02-21,0.9772678770480975
1980-02-22,0.9827619262498903
1980-02-25,0.9918140713473854
1980-02-26,0.9934323273990242
1980-02-27,1.0007765519766774
1980-02-28,1.0131833788434808
1980-02-29,1.0201115763356352
1980-03-03,1.015365729731288
1980-03-04,1.0135765157799967
1980-03-05,1.002275894708154
1980-03-06,1.0173025261736641
1980-03-07,1.0261738651479735
1980-03-10,1.033728828624669
1980-03-11,1.0260635153216364
1980-03-12,1.0220556191305974
1980-03-13,1.0273759036685461
1980-03-14,1.0268464055002344
1980-03-17,1.0285383941512605
1980-03-18,1.024532037735945
1980-03-19,1.029006217314407
1980-03-20,1.0337969270509566
1980-03-21,1.0395898463654323
1980-03-24,1.0193382624654446
1980-03-25,1.0239578612397622
1980-03-26,1.025769584218014
1980-03-27,1.0469266359322416
1980-03-28,1.021557280100184
1980-03-31,1.0319586866644663
1980-04-01,1.0370633173996637
1980-04-02,1.0431012195519156
1980-04-03,1.0419916912996998
1980-04-07,1.0419409569489753
1980-04-08,1.0360192901766823
1980-04-09,1.0365201889078526
1980-04-10,1.0441760207176705
1980-04-11,1.0441399294707883
1980-04-14,1.0347167477651964
1980-04-15,1.0381303711044616
1980-04-16,1.0431206258007932
1980-04-17,1.0486308760685867
1980-04-18,1.0519985112362644
1980-04-21,1.044594687785157
1980-04-22,1.0217954076276017
1980-04-23,1.0267068300480404
1980-04-24,1.0345077645932892
1980-04-25,1.0366101973120063
1980-04-28,1.0352955390045187
1980-04-29,1.035266807332409
1980-04-30,1.0362152780489038
1980-05-01,1.0317078426225808
1980-05-02,1.0298819490230282
1980-05-05,1.0359613932131748
1980-05-06,1.03868497302052
1980-05-07,1.0418929449090752
1980-05-08,1.0394638915426229
1980-05-09,1.0397019847036113
1980-05-12,1.0412428743010387
1980-05-13,1.0494915463173042
1980-05-14,1.0555243506265002
1980-05-15,1.0582481709968454
1980-05-16,1.0608962456662914
1980-05-19,1.0605348815818512
1980-05-20,1.0594763143465251
1980-05-21,1.0615469063315566
1980-05-22,1.0698114767179463
1980-05-23,1.079542738129222
1980-05-27,1.0830813560786656
1980-05-28,1.0811920206006849
1980-05-29,1.0735646006648754
1980-05-30,1.0696631623877804
1980-06-02,1.0677024625560705
1980-06-03,1.0698699305882409
1980-06-04,1.0609267572177323
1980-06-05,1.0642466379053748
1980-06-06,1.0630833918061708
1980-06-09,1.064696663937617
1980-06-10,1.0663211112358435
1980-06-11,1.0637862707272596
1980-06-12,1.0630651591198628
1980-06-13,1.0641263021829315
1980-06-16,1.0651057304785287
1980-06-17,1.0662943782946837
1980-06-18,1.0648571517379266
1980-06-19,1.0567686705419685
1980-06-20,1.0595792440286316
1980-06-23,1.0622809020364656
1980-06-24,1.0674524516283022
1980-06-25,1.0763086474110577
1980-06-26,1.074532677363906
1980-06-27,1.0728163046220764
1980-06-30,1.0645369494911048
1980-07-01,1.0615169630993886
1980-07-02,1.0656829541685253
1980-07-03,1.0749677735866685
1980-07-07,1.081361434786254
1980-07-08,1.0820712888847241
1980-07-09,1.0885870716695094
1980-07-10,1.0863534227781566
1980-07-11,1.0904557557607855
1980-07-14,1.1039217563311239
1980-07-15,1.1034100859580611
1980-07-16,1.1001091033681014
1980-07-17,1.109928657326453
1980-07-18,1.1146970499559608
1980-07-21,1.1182445086040078
1980-07-22,1.1176807843084122
1980-07-23,1.119200604425437
1980-07-24,1.120848868115693
1980-07-25,1.126151192312228
1980-07-28,1.1231930594722017
1980-07-29,1.1313773959283377
1980-07-30,1.138782043447435
1980-07-31,1.1388453118800894
1980-08-01,1.138149001232489
1980-08-04,1.1366329359948883
1980-08-05,1.135624350674571
1980-08-06,1.140616375752059
1980-08-07,1.1520970084135171
1980-08-08,1.154580478456896
1980-08-11,1.159593223501951
1980-08-12,1.1543710179115836
1980-08-13,1.1623558215854328
1980-08-14,1.1723051526278572
1980-08-15,1.1760958228950824
1980-08-18,1.1760329765500954
1980-08-19,1.178985917713989
1980-08-20,1.1853978858478076
1980-08-21,1.1868434231281075
1980-08-22,1.193208309291104
1980-08-25,1.1901476132887612
1980-08-26,1.1941727767722459
1980-08-27,1.186778863304933
1980-08-28,1.1965376720632386
1980-08-29,1.195147056397251
1980-09-02,1.2029933799306831
1980-09-03,1.2185061682559828
1980-09-04,1.219753617685241
1980-09-05,1.2243229891201333
1980-09-08,1.2244378087792387
1980-09-09,1.2218446497177966
1980-09-10,1.2276566372518187
