date,0
20000103,-0.6390000000000002
20000104,-0.6230000000000001
20000105,0.23899999999999996
20000106,-1.407
20000107,0.10700000000000003
20000110,4.464999999999999
20000111,-0.017000000000000005
20000112,-1.6869999999999998
20000113,0.737
20000114,0.40700000000000014
20000118,-1.8990000000000002
20000119,0.843
20000120,0.9609999999999999
20000121,-0.7570000000000001
20000124,0.9109999999999999
20000125,0.6649999999999999
20000126,0.3650000000000001
20000127,-0.347
20000128,-0.32099999999999984
20000131,2.715
20000201,0.04600000000000005
20000202,-0.03999999999999997
20000203,0.9180000000000001
20000204,0.5500000000000002
20000207,-1.8180000000000003
20000208,1.066
20000209,-2.3620000000000005
20000210,-0.206
20000211,0.15400000000000014
20000214,0.854
20000215,1.3940000000000001
20000216,-0.5639999999999998
20000217,-1.0439999999999998
20000218,2.0780000000000003
20000222,0.4680000000000001
20000223,2.6659999999999995
20000224,2.4779999999999998
20000225,-1.364
20000228,1.2960000000000005
20000229,1.248
20000301,-0.5439999999999999
20000302,-1.7260000000000002
20000303,2.0620000000000003
20000306,-0.222
20000307,1.754
20000308,1.5020000000000002
20000309,0.8480000000000003
20000310,0.782
20000313,-0.32400000000000007
20000314,-0.8279999999999998
20000315,0.3220000000000001
20000316,1.8480000000000005
20000317,0.8479999999999999
20000320,0.1919999999999998
20000321,-0.254
20000322,0.5239999999999998
20000323,1.2660000000000002
20000324,-0.10000000000000006
20000327,-0.694
20000328,-0.32999999999999996
20000329,1.6
20000330,1.5920000000000005
20000331,0.6740000000000003
20000403,1.2300000000000004
20000404,-0.7900000000000005
20000405,-2.1
20000406,-0.948
20000407,1.2260000000000002
20000410,-1.062
20000411,0.49799999999999994
20000412,0.5520000000000002
20000413,-0.21399999999999988
20000414,-1.4180000000000001
20000417,-0.5179999999999998
20000418,0.7260000000000004
20000419,-0.22399999999999984
20000420,-0.922
20000424,-1.176
20000425,2.54
20000426,-0.2639999999999999
20000427,0.6460000000000001
20000428,0.04199999999999996
20000501,0.521
20000502,-2.441
20000503,1.4850000000000005
20000504,-1.929
20000505,-0.635
20000508,-2.5450000000000004
20000509,-1.2890000000000001
20000510,-0.4690000000000001
20000511,0.12500000000000008
20000512,1.155
20000515,-1.1150000000000002
20000516,5.117
20000517,0.32299999999999995
20000518,-0.6509999999999999
20000519,-0.701
20000522,0.010999999999999961
20000523,-0.8009999999999998
20000524,1.747
20000525,0.607
20000526,-0.3549999999999999
20000530,1.6290000000000002
20000531,1.9749999999999999
20000601,-1.1940000000000002
20000602,0.84
20000605,-0.08000000000000008
20000606,-1.106
20000607,1.2860000000000005
20000608,0.884
20000609,-0.4
20000612,0.5660000000000001
20000613,0.55
20000614,-1.1260000000000001
20000615,0.6880000000000002
20000616,-0.868
20000619,0.648
20000620,0.12799999999999995
20000621,0.018
20000622,-0.5020000000000002
20000623,-0.0800000000000002
20000626,-2.048
20000627,1.2099999999999997
20000628,-0.7079999999999999
20000629,-0.706
20000630,0.05799999999999998
20000703,-0.13600000000000007
20000705,-2.1500000000000004
20000706,-0.10400000000000001
20000707,2.1239999999999997
20000710,-0.784
20000711,0.23399999999999993
20000712,-1.898
20000713,0.8859999999999999
20000714,-1.8419999999999996
20000717,-0.5720000000000002
20000718,-1.04
20000719,0.3560000000000001
20000720,0.1420000000000001
20000721,1.396
20000724,-0.13599999999999982
20000725,0.634
20000726,-1.6880000000000002
20000727,0.8939999999999998
20000728,-1.3800000000000003
20000731,-0.6479999999999999
20000801,-1.8299999999999998
20000802,-0.004000000000000024
20000803,0.01599999999999977
20000804,0.04600000000000013
20000807,-1.0739999999999998
20000808,0.6859999999999999
20000809,1.278
20000810,0.51
20000811,-0.7260000000000002
20000814,0.19000000000000006
20000815,0.8559999999999999
20000816,0.5899999999999999
20000817,1.064
20000818,0.69
20000821,-0.46799999999999986
20000822,0.9900000000000001
20000823,0.14600000000000007
20000824,-0.33200000000000013
20000825,-0.2899999999999999
20000828,0.12800000000000014
20000829,1.626
20000830,-0.9279999999999999
20000831,-2.192
20000901,-0.299
20000905,0.16499999999999998
20000906,-0.28700000000000003
20000907,0.17900000000000002
20000908,0.9069999999999999
20000911,0.169
20000912,0.42299999999999993
20000913,0.43100000000000005
20000914,0.20900000000000002
20000915,0.20099999999999998
20000918,0.5049999999999999
20000919,-0.5710000000000001
20000920,0.6550000000000001
20000921,-0.6970000000000002
20000922,1.1989999999999998
20000925,0.4890000000000002
20000926,-0.04699999999999995
20000927,-0.38499999999999984
20000928,0.05500000000000003
20000929,-0.03299999999999994
20001002,0.6049999999999999
20001003,1.951
20001004,1.2189999999999999
20001005,-0.3970000000000001
20001006,0.3030000000000001
20001009,-1.9770000000000003
20001010,-1.0810000000000004
20001011,1.0609999999999997
20001012,-1.9930000000000008
20001013,1.4549999999999996
20001016,0.7030000000000002
20001017,-3.519
20001018,1.601
20001019,3.143
20001020,-2.6090000000000004
20001023,-0.16300000000000006
20001024,0.23299999999999993
20001025,-0.20300000000000015
20001026,-0.735
20001027,1.0950000000000002
20001030,1.079
20001031,-0.19100000000000014
20001101,0.29800000000000004
20001102,1.1960000000000006
20001103,0.8379999999999999
20001106,-1.7240000000000002
20001107,-0.734
20001108,-1.3119999999999998
20001109,-0.5980000000000001
20001110,1.006
20001113,-0.9979999999999998
20001114,0.5060000000000002
20001115,-0.015999999999999966
20001116,-0.7799999999999999
20001117,-0.33999999999999997
20001120,-0.9259999999999999
20001121,0.9500000000000002
20001122,-0.8180000000000001
20001124,0.24199999999999985
20001127,1.868
20001128,-0.912
20001129,1.06
20001130,-0.474
