date,0
2000-01-03,0.99643
2000-01-04,0.9969581079
2000-01-05,1.001394571480155
2000-01-06,0.9951759111912633
2000-01-07,1.0013957606362087
2000-01-10,1.008816103222523
2000-01-11,1.0088463677056196
2000-01-12,1.012508480020391
2000-01-13,1.0140778681644225
2000-01-14,1.012120697878865
2000-01-18,0.9874553164715572
2000-01-19,1.001131572604688
2000-01-20,1.006247354940698
2000-01-21,1.0195600074465636
2000-01-24,1.0351082975601238
2000-01-25,1.0137747155474097
2000-01-26,1.0199891545537154
2000-01-27,1.0048219158255016
2000-01-28,1.0128303464946309
2000-01-31,1.039761505407923
2000-02-01,1.0452306509263687
2000-02-02,1.0339630645093825
2000-02-03,1.022237923357846
2000-02-04,1.0194369914478456
2000-02-07,1.0067755840140633
2000-02-08,1.005406369219804
2000-02-09,0.9809548863203784
2000-02-10,0.9948648266084015
2000-02-11,0.9917011564597868
2000-02-14,1.0058626489740328
2000-02-15,1.0177117109789469
2000-02-16,1.0159816010702827
2000-02-17,1.0313229232464438
2000-02-18,1.0537026306808916
2000-02-22,1.076736570187576
2000-02-23,1.0896574090298268
2000-02-24,1.115678427957459
2000-02-25,1.1233542955418063
2000-02-28,1.1242754460641506
2000-02-29,1.1279855550361624
2000-03-01,1.1158033110417718
2000-03-02,1.113995709677884
2000-03-03,1.1209024830778869
2000-03-06,1.1192659654525932
2000-03-07,1.1836237584661173
2000-03-08,1.1924772641794439
2000-03-09,1.1895676196548461
2000-03-10,1.2045799630148903
2000-03-13,1.206314558161632
2000-03-14,1.223444224887527
2000-03-15,1.2384925888536436
2000-03-16,1.2899395709946238
2000-03-17,1.2801618290464845
2000-03-20,1.2760653111935358
2000-03-21,1.2696849846375682
2000-03-22,1.2821278974870165
2000-03-23,1.2973339343512125
2000-03-24,1.2914959316466321
2000-03-27,1.2931748763577728
2000-03-28,1.295528454632744
2000-03-29,1.2990263814602523
2000-03-30,1.3260201496669963
2000-03-31,1.3053872761381777
2000-04-03,1.300270158015716
2000-04-04,1.32541738287174
2000-04-05,1.3204338135121423
2000-04-06,1.3046678337788074
2000-04-07,1.3178188855432977
2000-04-10,1.3111770783601595
2000-04-11,1.3240528372696563
2000-04-12,1.3318647490095472
2000-04-13,1.3603932919333317
2000-04-14,1.3560672412649837
2000-04-17,1.3101508044757513
2000-04-18,1.3259774261938184
2000-04-19,1.3247044878646723
2000-04-20,1.3403889890009901
2000-04-24,1.329102913713602
2000-04-25,1.317194151606728
2000-04-26,1.3145861071865468
2000-04-27,1.3462676323697427
2000-04-28,1.3691541821200282
2000-05-01,1.379737743947816
2000-05-02,1.38386315980222
2000-05-03,1.3897169009681833
2000-05-04,1.3907035999678707
2000-05-05,1.358536625700614
2000-05-08,1.338742747064156
2000-05-09,1.3257703298451042
2000-05-10,1.3507080697494906
2000-05-11,1.3391865299145274
2000-05-12,1.3404587571179463
2000-05-15,1.3459412334345586
2000-05-16,1.406710480124129
2000-05-17,1.4009570342604212
2000-05-18,1.4012232160969305
2000-05-19,1.3889905374204041
2000-05-22,1.4100337440623232
2000-05-23,1.4186208495636625
2000-05-24,1.4387510794189708
2000-05-25,1.4363483651163413
2000-05-26,1.44670443682883
2000-05-30,1.4270437235323261
2000-05-31,1.4497765300481962
2000-06-01,1.4299435871171369
2000-06-02,1.4385232486398396
2000-06-05,1.4462049627875762
2000-06-06,1.4540144695866293
2000-06-07,1.4483438131552413
2000-06-08,1.4476775750011899
2000-06-09,1.440497094229184
2000-06-12,1.4404682842872993
2000-06-13,1.4381923443981253
2000-06-14,1.4333600181209476
2000-06-15,1.4426481910383715
2000-06-16,1.4298086221381299
2000-06-19,1.4334689322108034
2000-06-20,1.4317774388707947
2000-06-21,1.4507628077102215
2000-06-22,1.44316081059782
2000-06-23,1.4442576128138744
2000-06-26,1.4500924135696425
2000-06-27,1.45212254294864
2000-06-28,1.4282786907934233
2000-06-29,1.3862301661364649
2000-06-30,1.3713143295488366
2000-07-03,1.3728502015979314
2000-07-05,1.3522849055779944
2000-07-06,1.3379236398807561
2000-07-07,1.3570559479310509
2000-07-10,1.3573273591206372
2000-07-11,1.3281719674467258
2000-07-12,1.3121542135193183
2000-07-13,1.3089788003226015
2000-07-14,1.309476212266724
2000-07-17,1.3091881275000254
2000-07-18,1.2797052108687248
2000-07-19,1.2994126711161034
2000-07-20,1.2758933017689018
2000-07-21,1.2998290601100866
2000-07-24,1.3011548857513988
2000-07-25,1.3157278204718146
2000-07-26,1.29959699739283
2000-07-27,1.3308912930900496
2000-07-28,1.3485122938105618
2000-07-31,1.3348114089054466
2000-08-01,1.3223175741180915
2000-08-02,1.3297489988846352
2000-08-03,1.3495888539479939
2000-08-04,1.3564987488802076
2000-08-07,1.3603240753520498
2000-08-08,1.3659014040609931
2000-08-09,1.3759271203668006
2000-08-10,1.4029228104683973
2000-08-11,1.3892583422944351
2000-08-14,1.3811172884085898
2000-08-15,1.3958676210487937
2000-08-16,1.4238687255270324
2000-08-17,1.4221316056818893
2000-08-18,1.424577672043662
2000-08-21,1.423922366314522
2000-08-22,1.4357409219549324
2000-08-23,1.4257768799565653
2000-08-24,1.4335045906459298
2000-08-25,1.4268244592535198
2000-08-28,1.4457726880724064
2000-08-29,1.468847220174042
2000-08-30,1.466849587954605
2000-08-31,1.4582831863609502
2000-09-01,1.4489355911363766
2000-09-05,1.4643957338938016
2000-09-06,1.4685399738207212
2000-09-07,1.4497573475555543
2000-09-08,1.4669369721240875
2000-09-11,1.4746970687066239
2000-09-12,1.4850052012168833
2000-09-13,1.4876633605270615
