ticker,name,cik,cusip,exchange,isDelisted,category,sector,industry,sic,sicSector,sicIndustry,famaSector,famaIndustry,currency,location,id
NTIC,NORTHERN TECHNOLOGIES INTERNATIONAL CORP,875582,665809109,NASDAQ,False,Domestic Common Stock,Basic Materials,Specialty Chemicals,3470,Manufacturing,Coating Engraving & Allied Services,,Fabricated Products,USD,Minnesota; U.S.A,ff4a8e016b02d0160bdac806befe7275
PKOH,PARK OHIO HOLDINGS CORP,76282,700666100 700677107,NASDAQ,False,Domestic Common Stock,Industrials,Specialty Industrial Machinery,3460,Manufacturing,Metal Forgings & Stampings,,Fabricated Products,USD,Ohio; U.S.A,3a2b401e2e44d1042527409057b0ba8a
TRS,TRIMAS CORP,842633,896215209,NASDAQ,False,Domestic Common Stock,Consumer Cyclical,Packaging & Containers,3460,Manufacturing,Metal Forgings & Stampings,,Fabricated Products,USD,Michigan; U.S.A,b335e00e7905500ca989b14caa8d0d6b
XPEL,XPEL INC,1767258,98379L100,NASDAQ,False,Domestic Common Stock,Consumer Cyclical,Auto Parts,3470,Manufacturing,Coating Engraving & Allied Services,,Fabricated Products,USD,Texas; U.S.A,279a77462c78d7cde37ed21928c6accc
GTLS,CHART INDUSTRIES INC,892553,16115Q308,NYSE,False,Domestic Common Stock Primary Class,Industrials,Specialty Industrial Machinery,3443,Manufacturing,Fabricated Plate Work (Boiler Shops),,Fabricated Products,USD,Georgia; U.S.A,b5bfe9e2049a76f7445bbde1a108c895
MEC,MAYVILLE ENGINEERING COMPANY INC,1766368,578605107,NYSE,False,Domestic Common Stock,Industrials,Metal Fabrication,3460,Manufacturing,Metal Forgings & Stampings,,Fabricated Products,USD,Wisconsin; U.S.A,d7eb109d635e42a93bf38d078c80ba69
MTRN,MATERION CORP,1104657,576690101 117421107,NYSE,False,Domestic Common Stock,Basic Materials,Other Industrial Metals & Mining,3460,Manufacturing,Metal Forgings & Stampings,,Fabricated Products,USD,Ohio; U.S.A,b8e863f4bb8319496102d5e735bfc301
GTLS-PB,CHART INDUSTRIES INC,892553,16115Q407,NYSE,False,Domestic Preferred Stock,Industrials,Specialty Industrial Machinery,3443,Manufacturing,Fabricated Plate Work (Boiler Shops),,Fabricated Products,USD,Georgia; U.S.A,61be88ec66b5a2aed90fb0a734c547a7
