ticker,name,cik,cusip,exchange,isDelisted,category,sector,industry,sic,sicSector,sicIndustry,famaSector,famaIndustry,currency,location,id
TMQ,TRILOGY METALS INC,1543418,89621C105 66988K102,NYSEMKT,False,Domestic Common Stock,Basic Materials,Other Industrial Metals & Mining,1040,Mining,Gold And Silver Ores,,Precious Metals,USD,British Columbia; Canada,a321e2af99cb160db1795fa8dffb0a1b
TRX,TRX GOLD CORP,1173643,87600U104 87601A107 87283P109 87535D102,NYSEMKT,False,Canadian Common Stock,Basic Materials,Gold,1040,Mining,Gold And Silver Ores,,Precious Metals,USD,Ontario; Canada,04097252505ae8e8ace829f992ada5c6
URG,UR-ENERGY INC,1375205,91688R108,NYSEMKT,False,Domestic Common Stock,Basic Materials,Uranium,1040,Mining,Gold And Silver Ores,,Precious Metals,USD,Colorado; U.S.A,ccb241bf8969c2c29e5f4c075686cb4c
VGZ,VISTA GOLD CORP,783324,927926303 927926204 927926105 386903108,NYSEMKT,False,Domestic Common Stock,Basic Materials,Gold,1040,Mining,Gold And Silver Ores,,Precious Metals,USD,Colorado; U.S.A,1dcea8b6d548d60757e13e720634eb5f
VZLA,VIZSLA SILVER CORP,1796073,92859G202 92859G103,NYSEMKT,False,Canadian Common Stock,Basic Materials,Other Industrial Metals & Mining,1040,Mining,Gold And Silver Ores,,Precious Metals,USD,British Columbia; Canada,9a74cd3983c7606c4bcc01caf17dfad2
WPM,WHEATON PRECIOUS METALS CORP,1323404,962879102 828336107,NYSE,False,Canadian Common Stock,Basic Materials,Gold,1040,Mining,Gold And Silver Ores,,Precious Metals,USD,British Columbia; Canada,9759dc7463256cd880560ca55da31970
XPL,SOLITARIO RESOURCES CORP,917225,8342EP107 83422R106,NYSEMKT,False,Domestic Common Stock,Basic Materials,Other Industrial Metals & Mining,1040,Mining,Gold And Silver Ores,,Precious Metals,USD,Colorado; U.S.A,e7b41a255e7cfae47d6ae1b585312bae
DRD,DRDGOLD LTD,1023512,26152H301 26152H103 266597301,NYSE,False,ADR Common Stock,Basic Materials,Gold,1040,Mining,Gold And Silver Ores,,,USD,South Africa,cf751964811274e1975fd70f91474e2c
GROY.WS,GOLD ROYALTY CORP,1834026,,NYSEMKT,False,ADR Common Stock Warrant,Basic Materials,Other Precious Metals & Mining,1040,Mining,Gold And Silver Ores,,Precious Metals,USD,British Columbia; Canada,3ebd16c22689cf6854ee9021be8d6819
HMY,HARMONY GOLD MINING CO LTD,1023514,413216300,NYSE,False,ADR Common Stock,Basic Materials,Gold,1040,Mining,Gold And Silver Ores,,,USD,South Africa,6c3dfa8361b82de7dd87bb526eaa2713
