,mkt_cap,stock_info
XPEL,2345841754.133606,"{'name': 'XPEL INC', 'ticker': 'XPEL', 'cik': '1767258', 'cusip': '98379L100', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Consumer Cyclical', 'industry': 'Auto Parts', 'sic': '3470', 'sicSector': 'Manufacturing', 'sicIndustry': 'Coating Engraving & Allied Services', 'famaSector': '', 'famaIndustry': 'Fabricated Products', 'currency': 'USD', 'location': 'Texas; U.S.A', 'id': '279a77462c78d7cde37ed21928c6accc'}"
TRS,1118536380.70755,"{'name': 'TRIMAS CORP', 'ticker': 'TRS', 'cik': '842633', 'cusip': '896215209', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Consumer Cyclical', 'industry': 'Packaging & Containers', 'sic': '3460', 'sicSector': 'Manufacturing', 'sicIndustry': 'Metal Forgings & Stampings', 'famaSector': '', 'famaIndustry': 'Fabricated Products', 'currency': 'USD', 'location': 'Michigan; U.S.A', 'id': 'b335e00e7905500ca989b14caa8d0d6b'}"
PKOH,247430247.9888916,"{'name': 'PARK OHIO HOLDINGS CORP', 'ticker': 'PKOH', 'cik': '76282', 'cusip': '700666100 700677107', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Industrials', 'industry': 'Specialty Industrial Machinery', 'sic': '3460', 'sicSector': 'Manufacturing', 'sicIndustry': 'Metal Forgings & Stampings', 'famaSector': '', 'famaIndustry': 'Fabricated Products', 'currency': 'USD', 'location': 'Ohio; U.S.A', 'id': '3a2b401e2e44d1042527409057b0ba8a'}"
NTIC,100875318.201828,"{'name': 'NORTHERN TECHNOLOGIES INTERNATIONAL CORP', 'ticker': 'NTIC', 'cik': '875582', 'cusip': '665809109', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Basic Materials', 'industry': 'Specialty Chemicals', 'sic': '3470', 'sicSector': 'Manufacturing', 'sicIndustry': 'Coating Engraving & Allied Services', 'famaSector': '', 'famaIndustry': 'Fabricated Products', 'currency': 'USD', 'location': 'Minnesota; U.S.A', 'id': 'ff4a8e016b02d0160bdac806befe7275'}"
