,mkt_cap,stock_info
MBUU,1200826500.0,"{'name': 'MALIBU BOATS INC', 'ticker': 'MBUU', 'cik': '1590976', 'cusip': '56117J100', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Consumer Cyclical', 'industry': 'Recreational Vehicles', 'sic': '3730', 'sicSector': 'Manufacturing', 'sicIndustry': 'Ship & Boat Building & Repairing', 'famaSector': '', 'famaIndustry': 'Shipbuilding Railroad Equipment', 'currency': 'USD', 'location': 'Tennessee; U.S.A', 'id': '09afcd0386242a67ba0cfe26b387db4d'}"
MCFT,511977143.5222626,"{'name': 'MASTERCRAFT BOAT HOLDINGS INC', 'ticker': 'MCFT', 'cik': '1638290', 'cusip': '57637H103 55276F107', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Consumer Cyclical', 'industry': 'Recreational Vehicles', 'sic': '3730', 'sicSector': 'Manufacturing', 'sicIndustry': 'Ship & Boat Building & Repairing', 'famaSector': '', 'famaIndustry': 'Shipbuilding Railroad Equipment', 'currency': 'USD', 'location': 'Tennessee; U.S.A', 'id': 'd041ca0d95ca5d33f8aa7388e0dec7b6'}"
RVSN,69236156.85577393,"{'name': 'RAIL VISION LTD', 'ticker': 'RVSN', 'cik': '1743905', 'cusip': 'M8186D106 M8186D122', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'ADR Common Stock Primary Class', 'sector': 'Industrials', 'industry': 'Railroads', 'sic': '3743', 'sicSector': 'Manufacturing', 'sicIndustry': 'Railroad Equipment', 'famaSector': '', 'famaIndustry': 'Shipbuilding Railroad Equipment', 'currency': 'USD', 'location': 'Israel', 'id': '9b64d56d9b6f66d5aec2e91d5549548b'}"
RAIL,55196270.89219093,"{'name': 'FREIGHTCAR AMERICA INC', 'ticker': 'RAIL', 'cik': '1320854', 'cusip': '357023100', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Industrials', 'industry': 'Railroads', 'sic': '3743', 'sicSector': 'Manufacturing', 'sicIndustry': 'Railroad Equipment', 'famaSector': '', 'famaIndustry': 'Shipbuilding Railroad Equipment', 'currency': 'USD', 'location': 'Illinois; U.S.A', 'id': 'a53f54f51403100810b04c2d0a07e734'}"
VMAR,46095874.536037445,"{'name': 'VISION MARINE TECHNOLOGIES INC', 'ticker': 'VMAR', 'cik': '1813783', 'cusip': 'C96657116', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'ADR Common Stock', 'sector': 'Consumer Cyclical', 'industry': 'Recreational Vehicles', 'sic': '3730', 'sicSector': 'Manufacturing', 'sicIndustry': 'Ship & Boat Building & Repairing', 'famaSector': '', 'famaIndustry': 'Shipbuilding Railroad Equipment', 'currency': 'USD', 'location': 'Canada (Federal Level)', 'id': '54f9299d53c1e2853aac4b14725bef79'}"
VEEE,19801599.27368164,"{'name': 'TWIN VEE POWERCATS CO', 'ticker': 'VEEE', 'cik': '1855509', 'cusip': '90177C101', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Consumer Cyclical', 'industry': 'Recreational Vehicles', 'sic': '3730', 'sicSector': 'Manufacturing', 'sicIndustry': 'Ship & Boat Building & Repairing', 'famaSector': '', 'famaIndustry': 'Shipbuilding Railroad Equipment', 'currency': 'USD', 'location': 'Florida; U.S.A', 'id': '761f70a1517aca70211eb64ec835bd35'}"
FRZA,19230616.450977325,"{'name': 'FORZA X1 INC', 'ticker': 'FRZA', 'cik': '1901305', 'cusip': '34988N104', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Consumer Cyclical', 'industry': 'Recreational Vehicles', 'sic': '3730', 'sicSector': 'Manufacturing', 'sicIndustry': 'Ship & Boat Building & Repairing', 'famaSector': '', 'famaIndustry': 'Shipbuilding Railroad Equipment', 'currency': 'USD', 'location': 'Florida; U.S.A', 'id': '24ccc517f3838859c108cd050fa75a3a'}"
