,mkt_cap,stock_info
PEP,252796394854.92188,"{'name': 'PEPSICO INC', 'ticker': 'PEP', 'cik': '77476', 'cusip': '713448108', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Consumer Defensive', 'industry': 'Beverages - Non-Alcoholic', 'sic': '2080', 'sicSector': 'Manufacturing', 'sicIndustry': 'Beverages', 'famaSector': '', 'famaIndustry': 'Beer & Liquor', 'currency': 'USD', 'location': 'New York; U.S.A', 'id': '98c614018e3978acfd46b4011933b018'}"
KDP,41697334986.74536,"{'name': 'KEURIG DR PEPPER INC', 'ticker': 'KDP', 'cik': '1418135', 'cusip': '49271V100 26138E109', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Consumer Defensive', 'industry': 'Beverages - Non-Alcoholic', 'sic': '2080', 'sicSector': 'Manufacturing', 'sicIndustry': 'Beverages', 'famaSector': '', 'famaIndustry': 'Beer & Liquor', 'currency': 'USD', 'location': 'Massachusetts; U.S.A', 'id': 'babc2429a9fa283538c3a4feb863b9ca'}"
COCO,1527066990.272522,"{'name': 'VITA COCO COMPANY INC', 'ticker': 'COCO', 'cik': '1482981', 'cusip': '92846Q107', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Consumer Defensive', 'industry': 'Beverages - Non-Alcoholic', 'sic': '2080', 'sicSector': 'Manufacturing', 'sicIndustry': 'Beverages', 'famaSector': '', 'famaIndustry': 'Beer & Liquor', 'currency': 'USD', 'location': 'New York; U.S.A', 'id': '366c5528fee1bfa8af759e4736367079'}"
WEST,998277305.846405,"{'name': 'WESTROCK COFFEE CO', 'ticker': 'WEST', 'cik': '1806347', 'cusip': '96145W103 769395104', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock Primary Class', 'sector': 'Consumer Defensive', 'industry': 'Packaged Foods', 'sic': '2080', 'sicSector': 'Manufacturing', 'sicIndustry': 'Beverages', 'famaSector': '', 'famaIndustry': 'Beer & Liquor', 'currency': 'USD', 'location': 'Arkansas; U.S.A', 'id': '45f6faf07ffdd89e0b8dbeaab729c047'}"
VWE,53528652.90015936,"{'name': 'VINTAGE WINE ESTATES INC', 'ticker': 'VWE', 'cik': '1834045', 'cusip': '92747V106 086344108', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock Primary Class', 'sector': 'Consumer Defensive', 'industry': 'Beverages - Wineries & Distilleries', 'sic': '2080', 'sicSector': 'Manufacturing', 'sicIndustry': 'Beverages', 'famaSector': '', 'famaIndustry': 'Beer & Liquor', 'currency': 'USD', 'location': 'Nevada; U.S.A', 'id': 'fcc1a55c75fa10d252e1ebddef424d45'}"
WVVI,28546047.5,"{'name': 'WILLAMETTE VALLEY VINEYARDS INC', 'ticker': 'WVVI', 'cik': '838875', 'cusip': '969136100', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock Primary Class', 'sector': 'Consumer Defensive', 'industry': 'Beverages - Wineries & Distilleries', 'sic': '2080', 'sicSector': 'Manufacturing', 'sicIndustry': 'Beverages', 'famaSector': '', 'famaIndustry': 'Beer & Liquor', 'currency': 'USD', 'location': 'Oregon; U.S.A', 'id': '031ec5de213908a8e0b853aadc40f4fb'}"
WVVIP,23829744.94690895,"{'name': 'WILLAMETTE VALLEY VINEYARDS INC', 'ticker': 'WVVIP', 'cik': '838875', 'cusip': '969136209', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Preferred Stock', 'sector': 'Consumer Defensive', 'industry': 'Beverages - Wineries & Distilleries', 'sic': '2080', 'sicSector': 'Manufacturing', 'sicIndustry': 'Beverages', 'famaSector': '', 'famaIndustry': 'Beer & Liquor', 'currency': 'USD', 'location': 'Oregon; U.S.A', 'id': '5a24670ed6313ac5c45776f61c301bd5'}"
EAST,5447722.597718239,"{'name': 'EASTSIDE DISTILLING INC', 'ticker': 'EAST', 'cik': '1534708', 'cusip': '277802302 277802401 277802104', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock Primary Class', 'sector': 'Consumer Defensive', 'industry': 'Beverages - Wineries & Distilleries', 'sic': '2080', 'sicSector': 'Manufacturing', 'sicIndustry': 'Beverages', 'famaSector': '', 'famaIndustry': 'Beer & Liquor', 'currency': 'USD', 'location': 'Oregon; U.S.A', 'id': 'f0653637ce3846c6a1839f57a0f932b8'}"
